Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFMClass,Segment
15685,445,1,55.98,1,1,1,111,Lost
15686,415,1,90,1,1,1,111,Lost
15687,4,9,2993.1,5,5,5,555,Champions
15688,414,1,190.57,1,1,1,111,Lost
15689,115,3,521.03,3,3,2,332,Potential Loyalist
15690,96,1,111,3,1,1,311,Potential Loyalist
15691,247,4,571.3,2,3,2,232,At Risk
15692,23,1,191.04,4,1,1,411,Recent Customers
15693,654,1,37.5,1,1,1,111,Lost
15694,3,23,10404.01,5,5,5,555,Champions
15695,262,4,1131.04,2,3,3,233,At Risk
15696,28,13,3906.57,4,5,5,455,Champions
15697,685,1,246.75,1,1,1,111,Lost
15698,619,1,46.2,1,1,1,111,Lost
15699,13,1,309.65,5,1,2,512,Recent Customers
15700,167,2,696.68,3,2,3,323,Potential Loyalist
15701,63,3,1223.2,3,3,3,333,Loyal Customers
15702,471,2,140.39,1,2,1,121,Lost
15703,260,1,211.5,2,1,1,211,Lost
15704,135,6,3817.96,3,4,5,345,Loyal Customers
15705,196,1,143.1,2,1,1,211,Lost
15706,59,4,1060.56,4,3,3,433,Loyal Customers
15707,30,4,945.58,4,4,3,443,Loyal Customers
15708,36,9,4378.72,4,5,5,455,Champions
15709,279,2,327.85,2,2,2,222,Lost
15710,412,1,898.87,1,1,3,113,Lost
15711,552,2,420.25,1,2,2,122,Lost
15712,4,12,3472.41,5,5,5,555,Champions
15713,138,4,1010.79,3,4,3,343,Loyal Customers
15714,7,5,784.81,5,4,3,543,Loyal Customers
15715,551,5,658.02,1,4,3,143,At Risk
15716,141,11,3056.81,3,5,5,355,Loyal Customers
15717,229,5,607,2,4,2,242,At Risk
15718,535,1,293.79,1,1,2,112,Lost
15719,28,31,10223.06,4,5,5,455,Champions
15720,19,2,741.92,5,2,3,523,Recent Customers
15721,7,1,507.08,5,1,2,512,Recent Customers
15722,31,11,5258.1,4,5,5,455,Champions
15723,360,4,947.65,2,4,3,243,At Risk
15724,196,3,310.85,2,3,2,232,At Risk
15725,10,1,415.25,5,1,2,512,Recent Customers
15726,385,1,321.91,2,1,2,212,Lost
15727,12,15,9445.51,5,5,5,555,Champions
15728,375,2,544.6,2,2,2,222,Lost
15729,208,3,192.55,2,3,1,231,At Risk
15730,61,5,1726.58,3,4,4,344,Loyal Customers
15731,549,1,125.3,1,1,1,111,Lost
15732,207,10,1682.07,2,5,4,254,At Risk
15733,278,1,162.3,2,1,1,211,Lost
15734,110,4,2263.3,3,4,4,344,Loyal Customers
15735,416,1,327.68,1,1,2,112,Lost
15736,430,2,1815.72,1,2,4,124,Lost
15737,10,8,1205.12,5,5,3,553,Loyal Customers
15738,14,41,13372.97,5,5,5,555,Champions
15739,61,1,449.12,3,1,2,312,Potential Loyalist
15740,44,1,154.88,4,1,1,411,Recent Customers
15741,453,2,208.62,1,2,1,121,Lost
15742,614,1,156.87,1,1,1,111,Lost
15743,11,4,784.46,5,4,3,543,Loyal Customers
15744,73,1,34.8,3,1,1,311,Potential Loyalist
15745,14,4,1094.59,5,4,3,543,Loyal Customers
15746,129,1,196.88,3,1,1,311,Potential Loyalist
15747,8,9,2562.61,5,5,4,554,Champions
15748,36,3,614.76,4,3,3,433,Loyal Customers
15749,230,3,44534.3,2,3,5,235,At Risk
15750,10,17,6456.8,5,5,5,555,Champions
15751,456,11,1380.44,1,5,4,154,At Risk
15752,35,9,4207.54,4,5,5,455,Champions
15753,300,1,79.2,2,1,1,211,Lost
15754,46,9,3037.61,4,5,5,455,Champions
15755,5,17,5993.12,5,5,5,555,Champions
15756,56,4,532.96,4,4,2,442,Potential Loyalist
15757,61,6,2940.36,3,4,5,345,Loyal Customers
15758,20,1,205.25,4,1,1,411,Recent Customers
15759,213,7,830.93,2,4,3,243,At Risk
15760,626,2,13916.34,1,2,5,125,Lost
15761,438,1,143.05,1,1,1,111,Lost
15762,60,2,583.75,3,2,2,322,Potential Loyalist
15763,27,2,1086.92,4,2,3,423,Recent Customers
15764,83,8,4503.08,3,5,5,355,Loyal Customers
15765,662,1,370.63,1,1,2,112,Lost
15766,59,3,831.06,4,3,3,433,Loyal Customers
15768,111,34,15601.09,3,5,5,355,Loyal Customers
15769,2,46,88704.32,5,5,5,555,Champions
15770,608,1,321.45,1,1,2,112,Lost
15771,599,3,1006.54,1,3,3,133,At Risk
15772,413,1,280.88,1,1,1,111,Lost
15773,1,2,774.52,5,2,3,523,Recent Customers
15774,64,6,1329.94,3,4,4,344,Loyal Customers
15775,241,2,150.5,2,2,1,221,Lost
15776,128,1,241.62,3,1,1,311,Potential Loyalist
15777,236,7,1762.61,2,4,4,244,At Risk
15778,426,1,307.95,1,1,2,112,Lost
15779,458,2,124.08,1,2,1,121,Lost
15780,179,3,475.28,3,3,2,332,Potential Loyalist
15781,20,3,345.46,4,3,2,432,Potential Loyalist
15782,5,4,4014.1,5,4,5,545,Champions
15783,6,1,246.3,5,1,1,511,Recent Customers
15784,463,2,848.33,1,2,3,123,Lost
15785,28,16,5969.93,4,5,5,455,Champions
15786,41,5,8514.82,4,4,5,445,Champions
15787,21,3,948.05,4,3,3,433,Loyal Customers
15788,504,1,221.83,1,1,1,111,Lost
15789,353,6,1962.01,2,4,4,244,At Risk
15790,5,1,220.85,5,1,1,511,Recent Customers
15791,39,5,3608.34,4,4,5,445,Champions
15792,395,2,933.84,2,2,3,223,Lost
15793,10,8,2399.57,5,5,4,554,Champions
15794,732,2,777,1,2,3,123,Lost
15795,145,8,1979.87,3,5,4,354,Loyal Customers
15796,12,16,4728.18,5,5,5,555,Champions
15797,108,6,2821.08,3,4,4,344,Loyal Customers
15798,488,3,1535.37,1,3,4,134,At Risk
15799,71,4,1424.29,3,4,4,344,Loyal Customers
15800,102,7,1242.58,3,4,4,344,Loyal Customers
15801,41,3,1063.95,4,3,3,433,Loyal Customers
15802,138,1,451.42,3,1,2,312,Potential Loyalist
15803,46,4,1929.66,4,4,4,444,Champions
15804,6,12,3877.34,5,5,5,555,Champions
15805,18,30,10189.23,5,5,5,555,Champions
15806,41,3,784.58,4,3,3,433,Loyal Customers
15807,45,5,1817.52,4,4,4,444,Champions
15808,301,21,18409.93,2,5,5,255,At Risk
15809,31,7,1274.44,4,4,4,444,Champions
15810,74,8,2999.04,3,5,5,355,Loyal Customers
15811,17,7,3890.52,5,4,5,545,Champions
15812,102,12,5201.47,3,5,5,355,Loyal Customers
15813,203,2,1303.91,2,2,4,224,Lost
15814,12,6,2634.44,5,4,4,544,Champions
15815,59,5,2100.6,4,4,4,444,Champions
15816,537,2,144.15,1,2,1,121,Lost
15817,416,3,2766.4,1,3,4,134,At Risk
15818,584,1,340.5,1,1,2,112,Lost
15819,44,10,3934.79,4,5,5,455,Champions
15820,315,1,206.98,2,1,1,211,Lost
15821,39,2,570.96,4,2,2,422,Recent Customers
15822,354,5,1394.79,2,4,4,244,At Risk
15823,367,3,3897.17,2,3,5,235,At Risk
15824,448,2,890.94,1,2,3,123,Lost
15825,167,1,532.94,3,1,2,312,Potential Loyalist
15826,51,4,2598.28,4,4,4,444,Champions
15827,68,28,3794.07,3,5,5,355,Loyal Customers
15828,370,1,1108.82,2,1,3,213,Lost
15829,94,2,636.14,3,2,3,323,Potential Loyalist
15830,33,1,576,4,1,2,412,Recent Customers
15831,54,3,801.76,4,3,3,433,Loyal Customers
15832,249,1,836.79,2,1,3,213,Lost
15833,733,1,80.4,1,1,1,111,Lost
15834,65,7,3772.99,3,4,5,345,Loyal Customers
15835,39,4,954.09,4,4,3,443,Loyal Customers
15836,45,1,137.37,4,1,1,411,Recent Customers
15837,60,2,777.01,3,2,3,323,Potential Loyalist
15838,6,34,74163,5,5,5,555,Champions
15839,28,3,1048.49,4,3,3,433,Loyal Customers
15840,54,2,355.56,4,2,2,422,Recent Customers
15841,68,9,2742.41,3,5,4,354,Loyal Customers
15842,388,2,548.8,2,2,2,222,Lost
15843,299,1,118.95,2,1,1,211,Lost
15844,41,1,130.74,4,1,1,411,Recent Customers
15845,13,11,4426.28,5,5,5,555,Champions
15846,380,1,107.01,2,1,1,211,Lost
15847,33,5,822.57,4,4,3,443,Loyal Customers
15848,617,1,139.94,1,1,1,111,Lost
15850,14,6,1058.72,5,4,3,543,Loyal Customers
15851,522,1,109.73,1,1,1,111,Lost
15852,182,3,257.26,3,3,1,331,Potential Loyalist
15853,47,1,110.8,4,1,1,411,Recent Customers
15854,82,19,5449.1,3,5,5,355,Loyal Customers
15855,132,6,1052.72,3,4,3,343,Loyal Customers
15856,2,49,33164.54,5,5,5,555,Champions
15857,14,2,570.48,5,2,2,522,Recent Customers
15858,11,13,3960.37,5,5,5,555,Champions
15859,428,1,438.46,1,1,2,112,Lost
15860,36,17,2505.21,4,5,4,454,Champions
15861,7,12,4401.79,5,5,5,555,Champions
15862,3,13,2928.29,5,5,4,554,Champions
15863,21,5,358.7,4,4,2,442,Potential Loyalist
15864,17,7,2180.76,5,4,4,544,Champions
15865,36,5,2248.92,4,4,4,444,Champions
15866,96,1,230.53,3,1,1,311,Potential Loyalist
15867,17,30,8778.37,5,5,5,555,Champions
15868,578,1,94.53,1,1,1,111,Lost
15869,272,3,323.66,2,3,2,232,At Risk
15870,28,4,862.61,4,4,3,443,Loyal Customers
15871,432,1,33.1,1,1,1,111,Lost
15872,10,4,795.68,5,4,3,543,Loyal Customers
15873,495,4,313.92,1,4,2,142,At Risk
15874,59,21,11284.76,4,5,5,455,Champions
15875,641,1,111.72,1,1,1,111,Lost
15876,404,2,1449.14,2,2,4,224,Lost
15877,13,1,242.26,5,1,1,511,Recent Customers
15878,557,2,330.77,1,2,2,122,Lost
15879,399,4,1157.3,2,4,3,243,At Risk
15880,365,1,686.56,2,1,3,213,Lost
15881,307,5,501.39,2,4,2,242,At Risk
15882,194,8,1495.98,2,5,4,254,At Risk
15883,28,1,143.76,4,1,1,411,Recent Customers
15884,427,2,249.7,1,2,1,121,Lost
15885,88,15,1951.82,3,5,4,354,Loyal Customers
15886,55,4,1052.87,4,4,3,443,Loyal Customers
15887,402,3,1027.15,2,3,3,233,At Risk
15888,76,3,429.16,3,3,2,332,Potential Loyalist
15889,152,8,1806.28,3,5,4,354,Loyal Customers
15890,390,5,535.65,2,4,2,242,At Risk
15891,222,1,524.52,2,1,2,212,Lost
15892,664,1,128.2,1,1,1,111,Lost
15893,477,1,305.28,1,1,2,112,Lost
15894,248,2,420.29,2,2,2,222,Lost
15895,145,1,179.17,3,1,1,311,Potential Loyalist
15897,189,2,222.05,3,2,1,321,Potential Loyalist
15898,222,24,5210.42,2,5,5,255,At Risk
15899,364,1,112.5,2,1,1,211,Lost
15900,19,4,900.4,5,4,3,543,Loyal Customers
15901,12,7,703.22,5,4,3,543,Loyal Customers
15902,375,1,145.01,2,1,1,211,Lost
15903,5,12,8939.84,5,5,5,555,Champions
15904,3,1,164.68,5,1,1,511,Recent Customers
15905,538,1,114.69,1,1,1,111,Lost
15906,15,10,2555.64,5,5,4,554,Champions
15907,172,2,529.52,3,2,2,322,Potential Loyalist
15908,486,2,764.57,1,2,3,123,Lost
15909,169,1,191.94,3,1,1,311,Potential Loyalist
15910,10,14,2548.45,5,5,4,554,Champions
15911,619,8,1702.34,1,5,4,154,At Risk
15912,173,9,1074.7,3,5,3,353,Loyal Customers
15913,529,1,6.3,1,1,1,111,Lost
15914,373,2,205.99,2,2,1,221,Lost
15915,397,1,429.21,2,1,2,212,Lost
15916,11,13,3427.17,5,5,5,555,Champions
15917,243,5,560.63,2,4,2,242,At Risk
15918,186,3,582.88,3,3,2,332,Potential Loyalist
15919,15,2,910.61,5,2,3,523,Recent Customers
15920,149,9,571.64,3,5,2,352,Potential Loyalist
15921,168,4,802.11,3,4,3,343,Loyal Customers
15922,368,1,739,2,1,3,213,Lost
15923,368,1,254.16,2,1,1,211,Lost
15924,726,1,102.82,1,1,1,111,Lost
15925,189,1,207.15,3,1,1,311,Potential Loyalist
15926,537,1,134.44,1,1,1,111,Lost
15927,642,1,123.39,1,1,1,111,Lost
15928,651,1,293.53,1,1,2,112,Lost
15929,639,1,594,1,1,2,112,Lost
15930,62,1,426.63,3,1,2,312,Potential Loyalist
15931,423,1,239.9,1,1,1,111,Lost
15932,83,7,2195.65,3,4,4,344,Loyal Customers
15933,17,3,1107.46,5,3,3,533,Loyal Customers
15934,413,2,2190.66,1,2,4,124,Lost
15935,234,2,416.86,2,2,2,222,Lost
15936,374,2,282.79,2,2,1,221,Lost
15937,59,1,145.35,4,1,1,411,Recent Customers
15938,108,9,734.81,3,5,3,353,Loyal Customers
15939,85,16,9060.39,3,5,5,355,Loyal Customers
15940,306,1,35.8,2,1,1,211,Lost
15941,632,1,405,1,1,2,112,Lost
15942,129,1,337.44,3,1,2,312,Potential Loyalist
15943,645,2,271.29,1,2,1,121,Lost
15944,272,4,2164.24,2,4,4,244,At Risk
15945,361,4,827.27,2,4,3,243,At Risk
15946,498,3,2304.18,1,3,4,134,At Risk
15947,78,1,1708.24,3,1,4,314,Potential Loyalist
15948,3,3,1509.09,5,3,4,534,Loyal Customers
15949,12,2,364.72,5,2,2,522,Recent Customers
15950,27,10,7180.71,4,5,5,455,Champions
15951,4,3,1013.17,5,3,3,533,Loyal Customers
15952,29,4,806.57,4,4,3,443,Loyal Customers
15953,10,18,3669.55,5,5,5,555,Champions
15954,584,1,190.75,1,1,1,111,Lost
15955,19,22,8658.36,5,5,5,555,Champions
15956,547,2,617.6,1,2,3,123,Lost
15957,27,3,930.1,4,3,3,433,Loyal Customers
15958,69,4,492.99,3,4,2,342,Potential Loyalist
15959,677,3,579.49,1,3,2,132,At Risk
15960,369,4,410.95,2,4,2,242,At Risk
15961,374,1,451.29,2,1,2,212,Lost
15962,444,1,295.83,1,1,2,112,Lost
15963,15,2,470.76,5,2,2,522,Recent Customers
15964,658,1,272.96,1,1,1,111,Lost
15965,12,13,3013.09,5,5,5,555,Champions
15966,446,1,426.53,1,1,2,112,Lost
15967,18,12,3041.6,5,5,5,555,Champions
15968,384,1,418.05,2,1,2,212,Lost
15969,45,4,992.05,4,4,3,443,Loyal Customers
15970,299,2,1017.32,2,2,3,223,Lost
15971,13,18,5902.83,5,5,5,555,Champions
15972,451,5,1810.27,1,4,4,144,At Risk
15973,362,3,988.44,2,3,3,233,At Risk
15974,35,7,3442.15,4,4,5,445,Champions
15975,79,1,371.01,3,1,2,312,Potential Loyalist
15976,161,6,1746.64,3,4,4,344,Loyal Customers
15977,12,2,1054.73,5,2,3,523,Recent Customers
15978,72,3,3279.42,3,3,5,335,Loyal Customers
15979,598,1,329.22,1,1,2,112,Lost
15980,84,7,6593.68,3,4,5,345,Loyal Customers
15981,20,21,9362.77,4,5,5,455,Champions
15982,600,1,324.51,1,1,2,112,Lost
15983,17,8,3958.82,5,5,5,555,Champions
15984,66,28,8013.61,3,5,5,355,Loyal Customers
15985,118,7,2715.28,3,4,4,344,Loyal Customers
15986,25,2,354.42,4,2,2,422,Recent Customers
15987,7,8,1682.13,5,5,4,554,Champions
15988,14,3,770.09,5,3,3,533,Loyal Customers
15989,371,2,372.51,2,2,2,222,Lost
15990,39,7,2010.05,4,4,4,444,Champions
15991,529,1,150.55,1,1,1,111,Lost
15992,391,2,854.61,2,2,3,223,Lost
15993,4,7,2797.57,5,4,4,544,Champions
15994,50,3,1202.18,4,3,3,433,Loyal Customers
15995,409,1,696.19,1,1,3,113,Lost
15996,83,7,1686.9,3,4,4,344,Loyal Customers
15998,32,16,8308.34,4,5,5,455,Champions
15999,731,1,20.4,1,1,1,111,Lost
16001,376,1,583.39,2,1,2,212,Lost
16002,621,1,169.21,1,1,1,111,Lost
16003,25,10,5613.83,4,5,5,455,Champions
16004,470,5,2146.39,1,4,4,144,At Risk
16005,7,10,2436.22,5,5,4,554,Champions
16006,207,2,347.17,2,2,2,222,Lost
16007,43,7,3075.14,4,4,5,445,Champions
16008,19,15,5384.13,5,5,5,555,Champions
16009,17,4,992.71,5,4,3,543,Loyal Customers
16010,241,11,1724.06,2,5,4,254,At Risk
16011,3,29,5880.46,5,5,5,555,Champions
16012,30,5,2989.79,4,4,5,445,Champions
16013,3,83,56655.4,5,5,5,555,Champions
16014,33,5,1130.27,4,4,3,443,Loyal Customers
16015,22,2,502.29,4,2,2,422,Recent Customers
16016,10,10,2393.34,5,5,4,554,Champions
16017,43,5,1553.83,4,4,4,444,Champions
16018,34,4,698.13,4,4,3,443,Loyal Customers
16019,42,27,17465.85,4,5,5,455,Champions
16020,12,3,851.01,5,3,3,533,Loyal Customers
16021,390,2,532.25,2,2,2,222,Lost
16022,255,1,628.28,2,1,3,213,Lost
16023,41,3,719.81,4,3,3,433,Loyal Customers
16024,7,3,484.2,5,3,2,532,Potential Loyalist
16025,25,1,439.66,4,1,2,412,Recent Customers
16026,38,1,236.09,4,1,1,411,Recent Customers
16027,87,15,2048.36,3,5,4,354,Loyal Customers
16028,591,1,82.2,1,1,1,111,Lost
16029,34,107,122209.14,4,5,5,455,Champions
16030,305,1,331.24,2,1,2,212,Lost
16031,88,2,548.94,3,2,2,322,Potential Loyalist
16032,451,6,1970.45,1,4,4,144,At Risk
16033,1,27,10836.13,5,5,5,555,Champions
16034,191,6,928.72,3,4,3,343,Loyal Customers
16035,555,1,217.73,1,1,1,111,Lost
16036,82,4,2556.84,3,4,4,344,Loyal Customers
16037,265,5,1509.34,2,4,4,244,At Risk
16038,3,3,471.78,5,3,2,532,Potential Loyalist
16039,419,2,456.4,1,2,2,122,Lost
16040,60,7,2416.9,3,4,4,344,Loyal Customers
16041,26,3,3166.4,4,3,5,435,Loyal Customers
16042,17,8,2265.12,5,5,4,554,Champions
16043,33,8,1856.59,4,5,4,454,Champions
16044,430,1,340.84,1,1,2,112,Lost
16045,115,8,3434.93,3,5,5,355,Loyal Customers
16046,557,1,235.78,1,1,1,111,Lost
16047,677,1,107.14,1,1,1,111,Lost
16048,368,4,1075.23,2,4,3,243,At Risk
16049,35,6,1899.68,4,4,4,444,Champions
16050,169,3,300.7,3,3,2,332,Potential Loyalist
16051,677,1,188.44,1,1,1,111,Lost
16052,49,1,362.06,4,1,2,412,Recent Customers
16053,28,6,3634.84,4,4,5,445,Champions
16054,141,4,2111.88,3,4,4,344,Loyal Customers
16055,216,1,134.8,2,1,1,211,Lost
16056,40,1,664.85,4,1,3,413,Recent Customers
16057,11,10,3854.85,5,5,5,555,Champions
16058,401,1,62.7,2,1,1,211,Lost
16059,61,12,3217.77,3,5,5,355,Loyal Customers
16060,396,3,541.95,2,3,2,232,At Risk
16061,426,1,89.65,1,1,1,111,Lost
16062,5,8,2863.45,5,5,4,554,Champions
16063,255,1,335.32,2,1,2,212,Lost
16064,720,1,111,1,1,1,111,Lost
16065,361,8,2382.62,2,5,4,254,At Risk
16066,12,5,1521.87,5,4,4,544,Champions
16067,558,3,3395.29,1,3,5,135,At Risk
16068,589,1,122.93,1,1,1,111,Lost
16069,413,1,457.7,1,1,2,112,Lost
16070,17,2,852.15,5,2,3,523,Recent Customers
16071,40,4,1076.8,4,4,3,443,Loyal Customers
16072,283,4,4328.89,2,4,5,245,At Risk
16073,292,1,122.4,2,1,1,211,Lost
16074,385,1,265.25,2,1,1,211,Lost
16075,498,2,736.93,1,2,3,123,Lost
16076,17,9,2073.75,5,5,4,554,Champions
16077,621,1,2300.4,1,1,4,114,Lost
16078,279,2,362.99,2,2,2,222,Lost
16079,12,3,1352,5,3,4,534,Loyal Customers
16080,77,4,602.56,3,4,2,342,Potential Loyalist
16081,52,8,4460.18,4,5,5,455,Champions
16082,665,1,106.75,1,1,1,111,Lost
16083,96,4,2351.42,3,4,4,344,Loyal Customers
16084,294,1,436.18,2,1,2,212,Lost
16085,18,12,2343.53,5,5,4,554,Champions
16086,55,10,2864.99,4,5,4,454,Champions
16087,384,5,1739.92,2,4,4,244,At Risk
16088,571,2,1437.43,1,2,4,124,Lost
16089,381,2,271.44,2,2,1,221,Lost
16090,620,1,205.91,1,1,1,111,Lost
16091,150,2,315.06,3,2,2,322,Potential Loyalist
16092,110,6,1587.94,3,4,4,344,Loyal Customers
16093,102,1,17,3,1,1,311,Potential Loyalist
16094,7,11,3695.56,5,5,5,555,Champions
16095,451,1,447.05,1,1,2,112,Lost
16096,259,4,1584.97,2,4,4,244,At Risk
16097,235,1,185.05,2,1,1,211,Lost
16098,83,14,4448.1,3,5,5,355,Loyal Customers
16099,46,7,1573.2,4,4,4,444,Champions
16100,458,1,582.64,1,1,2,112,Lost
16101,66,4,3229.16,3,4,5,345,Loyal Customers
16102,37,3,1842.14,4,3,4,434,Loyal Customers
16103,2,22,6191.71,5,5,5,555,Champions
16104,57,9,2778.61,4,5,4,454,Champions
16105,244,5,2386.19,2,4,4,244,At Risk
16106,61,1,108.38,3,1,1,311,Potential Loyalist
16107,13,7,3204.16,5,4,5,545,Champions
16108,80,4,2235.92,3,4,4,344,Loyal Customers
16109,214,3,939.48,2,3,3,233,At Risk
16110,40,4,1819.27,4,4,4,444,Champions
16111,423,1,562.48,1,1,2,112,Lost
16112,138,4,195.74,3,4,1,341,Potential Loyalist
16113,178,1,161.38,3,1,1,311,Potential Loyalist
16114,166,1,135.75,3,1,1,311,Potential Loyalist
16115,5,12,2575.14,5,5,4,554,Champions
16116,207,1,612.78,2,1,2,212,Lost
16117,185,3,654.4,3,3,3,333,Loyal Customers
16118,648,1,4376.25,1,1,5,115,Lost
16119,3,8,1720.81,5,5,4,554,Champions
16120,54,6,3056.91,4,4,5,445,Champions
16121,53,5,1477.09,4,4,4,444,Champions
16122,68,6,1001.34,3,4,3,343,Loyal Customers
16123,47,1,307.78,4,1,2,412,Recent Customers
16124,312,4,1772.49,2,4,4,244,At Risk
16125,362,14,4587.65,2,5,5,255,At Risk
16126,24,15,14646.8,4,5,5,455,Champions
16127,34,2,801.31,4,2,3,423,Recent Customers
16128,13,11,3801.05,5,5,5,555,Champions
16129,402,3,1396.05,2,3,4,234,At Risk
16130,417,4,987.48,1,4,3,143,At Risk
16131,47,12,9957.42,4,5,5,455,Champions
16132,539,2,664.2,1,2,3,123,Lost
16133,2,55,22683.04,5,5,5,555,Champions
16134,17,5,2145.34,5,4,4,544,Champions
16135,258,2,819.45,2,2,3,223,Lost
16136,55,4,946.8,4,4,3,443,Loyal Customers
16137,675,1,422.7,1,1,2,112,Lost
16138,374,3,910.35,2,3,3,233,At Risk
16139,14,5,1111.15,5,4,3,543,Loyal Customers
16140,61,3,1557.6,3,3,4,334,Loyal Customers
16141,84,2,955.94,3,2,3,323,Potential Loyalist
16142,245,1,535.34,2,1,2,212,Lost
16143,103,11,4435.25,3,5,5,355,Loyal Customers
16144,242,1,175.2,2,1,1,211,Lost
16145,4,19,6805.44,5,5,5,555,Champions
16146,152,4,946.38,3,4,3,343,Loyal Customers
16147,129,5,2398.91,3,4,4,344,Loyal Customers
16148,291,2,386.62,2,2,2,222,Lost
16149,137,2,305.38,3,2,2,322,Potential Loyalist
16150,38,10,4395.59,4,5,5,455,Champions
16152,264,1,1829.04,2,1,4,214,Lost
16153,45,11,5133.49,4,5,5,455,Champions
16155,377,5,796.9,2,4,3,243,At Risk
16156,4,20,6218.18,5,5,5,555,Champions
16157,11,3,656.69,5,3,3,533,Loyal Customers
16158,517,9,628.32,1,5,3,153,At Risk
16159,277,4,1232.79,2,4,4,244,At Risk
16160,60,2,1025.44,3,2,3,323,Potential Loyalist
16161,10,42,12513.29,5,5,5,555,Champions
16162,247,1,37.4,2,1,1,211,Lost
16163,227,6,2849.58,2,4,4,244,At Risk
16164,12,3,822.48,5,3,3,533,Loyal Customers
16165,500,1,79.9,1,1,1,111,Lost
16166,423,2,435.83,1,2,2,122,Lost
16167,409,5,1386.12,1,4,4,144,At Risk
16168,6,66,10636.47,5,5,5,555,Champions
16169,3,4,1822.97,5,4,4,544,Champions
16170,46,20,6869,4,5,5,455,Champions
16171,54,1,73.2,4,1,1,411,Recent Customers
16172,90,8,1884.55,3,5,4,354,Loyal Customers
16173,11,6,1418.32,5,4,4,544,Champions
16174,121,7,2246.75,3,4,4,344,Loyal Customers
16175,89,7,1836.44,3,4,4,344,Loyal Customers
16176,416,4,2052.69,1,4,4,144,At Risk
16177,46,8,2247.31,4,5,4,454,Champions
16178,133,2,612.6,3,2,2,322,Potential Loyalist
16179,56,1,215.83,4,1,1,411,Recent Customers
16180,95,13,16249.87,3,5,5,355,Loyal Customers
16181,68,1,305.54,3,1,2,312,Potential Loyalist
16182,67,9,9971.65,3,5,5,355,Loyal Customers
16183,62,4,1077.81,3,4,3,343,Loyal Customers
16184,59,6,1158.79,4,4,3,443,Loyal Customers
16185,12,3,644.72,5,3,3,533,Loyal Customers
16186,18,26,9026.11,5,5,5,555,Champions
16187,27,15,6911.44,4,5,5,455,Champions
16188,40,5,1087.66,4,4,3,443,Loyal Customers
16189,11,2,215.48,5,2,1,521,Recent Customers
16190,35,8,2723.55,4,5,4,454,Champions
16191,7,23,15443.36,5,5,5,555,Champions
16192,731,1,351.3,1,1,2,112,Lost
16193,232,2,630.43,2,2,3,223,Lost
16194,370,1,308.6,2,1,2,212,Lost
16195,718,1,323.25,1,1,2,112,Lost
16196,484,1,93.3,1,1,1,111,Lost
16197,465,9,2016.71,1,5,4,154,At Risk
16198,70,2,1030.04,3,2,3,323,Potential Loyalist
16199,388,7,942.75,2,4,3,243,At Risk
16200,159,11,5113.4,3,5,5,355,Loyal Customers
16201,16,4,1602.72,5,4,4,544,Champions
16202,356,9,2501.99,2,5,4,254,At Risk
16203,54,6,1114.54,4,4,3,443,Loyal Customers
16204,18,3,944.24,5,3,3,533,Loyal Customers
16205,26,7,1830.61,4,4,4,444,Champions
16206,50,13,2602.32,4,5,4,454,Champions
16207,20,1,394.38,4,1,2,412,Recent Customers
16208,40,10,3440.45,4,5,5,455,Champions
16209,84,9,4146.78,3,5,5,355,Loyal Customers
16210,5,34,34890.11,5,5,5,555,Champions
16211,84,3,1090.59,3,3,3,333,Loyal Customers
16212,15,4,1293.71,5,4,4,544,Champions
16213,74,1,159,3,1,1,311,Potential Loyalist
16214,166,4,2038.25,3,4,4,344,Loyal Customers
16215,76,1,242.35,3,1,1,311,Potential Loyalist
16216,262,1,914.93,2,1,3,213,Lost
16217,230,2,304.25,2,2,2,222,Lost
16218,25,13,4439.97,4,5,5,455,Champions
16219,496,1,40.8,1,1,1,111,Lost
16221,32,9,2235.51,4,5,4,454,Champions
16222,313,2,1345.22,2,2,4,224,Lost
16223,370,2,1102.35,2,2,3,223,Lost
16224,52,5,1616.54,4,4,4,444,Champions
16225,40,15,2867.41,4,5,4,454,Champions
16226,198,5,672.17,2,4,3,243,At Risk
16227,220,3,1027.22,2,3,3,233,At Risk
16228,380,3,890.81,2,3,3,233,At Risk
16229,82,6,2867.86,3,4,4,344,Loyal Customers
16230,185,2,542.03,3,2,2,322,Potential Loyalist
16231,374,4,1078.22,2,4,3,243,At Risk
16232,39,7,2712.97,4,4,4,444,Champions
16233,66,9,1965.71,3,5,4,354,Loyal Customers
16234,471,3,333.18,1,3,2,132,At Risk
16235,36,9,2053.71,4,5,4,454,Champions
16236,73,1,432.2,3,1,2,312,Potential Loyalist
16237,432,1,136.65,1,1,1,111,Lost
